"dataset","method","descriptor","testset","true_or_y_scrambled_labels_used","train_test_split","cv_split","accuracy","balanced_accuracy","recall","precision","AU_Prec_Rec_Curve","ROC_AUC","MCC","X","specificity","dataset_readable"
"MCNC","RF","ECFP","CV","2","4","3",0.541666666666667,0.532076984763432,0.482758620689655,0.4375,0.442306808140173,0.537690457097033,0.0633215847514023,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","4","3",0.541666666666667,0.526463512429832,0.448275862068966,0.433333333333333,0.433045900460299,0.463913392141139,0.0526532807034804,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","4","4",0.5,0.492260061919505,0.352941176470588,0.461538461538462,0.45797148213504,0.440402476780186,-0.0160891517914319,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","4","4",0.513888888888889,0.510061919504644,0.441176470588235,0.483870967741935,0.525071340939949,0.520897832817337,0.0202894052154818,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","4","5",0.513888888888889,0.521428571428571,0.566666666666667,0.435897435897436,0.377374655560931,0.479761904761905,0.0424052095644132,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","4","5",0.569444444444444,0.573809523809524,0.6,0.486486486486487,0.449832217517087,0.477777777777778,0.145610531613316,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","5","1",0.520547945205479,0.491666666666667,0.4,0.333333333333333,0.341350204803999,0.4675,-0.0160747607390137,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","5","1",0.547945205479452,0.5125,0.4,0.357142857142857,0.348442371679323,0.506666666666667,0.0243975018237133,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","5","2",0.472222222222222,0.474042553191489,0.48,0.324324324324324,0.296364340813576,0.408085106382979,-0.0494511069373262,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","5","2",0.416666666666667,0.394042553191489,0.32,0.242424242424242,0.50575784185797,0.637872340425532,-0.202484199908578,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","5","3",0.486111111111111,0.477970102281668,0.419354838709677,0.40625,0.412069020215161,0.48780487804878,-0.0439046244757207,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","5","3",0.486111111111111,0.481904012588513,0.451612903225806,0.411764705882353,0.454155661911468,0.529897718332022,-0.0358966399966217,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","5","4",0.472222222222222,0.489510489510489,0.282051282051282,0.523809523809524,0.545700448539891,0.465423465423465,-0.0229974538117605,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","5","4",0.5,0.498834498834499,0.512820512820513,0.540540540540541,0.600995370239394,0.522144522144522,-0.00232379116962033,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","5","5",0.416666666666667,0.422393822393822,0.216216216216216,0.380952380952381,0.416949752665566,0.353281853281853,-0.170673634852286,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","5","5",0.430555555555556,0.432818532818533,0.351351351351351,0.433333333333333,0.454364881368139,0.386486486486487,-0.136216303767296,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","6","1",0.479452054794521,0.468260188087774,0.413793103448276,0.363636363636364,0.355761955356912,0.41692789968652,-0.062412663401461,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","6","1",0.465753424657534,0.445141065830721,0.344827586206897,0.333333333333333,0.386013765178196,0.514890282131661,-0.10912087589514,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","6","2",0.638888888888889,0.635719905586153,0.612903225806452,0.575757575757576,0.473423573222347,0.624311565696302,0.269747262721032,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","6","2",0.611111111111111,0.607395751376869,0.580645161290323,0.545454545454545,0.355046566033995,0.393784421715185,0.213452181805339,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","6","3",0.541666666666667,0.540625,0.53125,0.485714285714286,0.435326526521946,0.517578125,0.080778069580156,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","6","3",0.611111111111111,0.609375,0.59375,0.558823529411765,0.374933621314461,0.356640625,0.21773176328463,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","6","4",0.541666666666667,0.526463512429832,0.448275862068966,0.433333333333333,0.437190991815302,0.496391339214114,0.0526532807034804,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","6","4",0.541666666666667,0.532076984763432,0.482758620689655,0.4375,0.371569208891403,0.470729751403368,0.0633215847514023,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","6","5",0.527777777777778,0.527777777777778,0.361111111111111,0.541666666666667,0.495750333404986,0.460648148148148,0.058925565098879,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","6","5",0.444444444444444,0.444444444444444,0.333333333333333,0.428571428571429,0.476963781638589,0.412037037037037,-0.113960576459638,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","7","1",0.465753424657534,0.46547619047619,0.464285714285714,0.351351351351351,0.319099676355921,0.401587301587302,-0.0671555434038547,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","7","1",0.438356164383562,0.443253968253968,0.464285714285714,0.333333333333333,0.534024469877204,0.626190476190476,-0.110631551469355,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","7","2",0.527777777777778,0.509523809523809,0.4,0.428571428571429,0.43772159199769,0.509126984126984,0.0192628532132355,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","7","2",0.486111111111111,0.488095238095238,0.5,0.405405405405405,0.415370818927342,0.480555555555556,-0.023485569615051,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","7","3",0.541666666666667,0.5375,0.5,0.484848484848485,0.497966566370953,0.559765625,0.0747957592006766,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","7","3",0.555555555555556,0.55625,0.5625,0.5,0.387231024486831,0.451171875,0.111803398874989,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","7","4",0.472222222222222,0.472586872586873,0.485714285714286,0.459459459459459,0.405689564675402,0.42046332046332,-0.0548262548262548,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","7","4",0.486111111111111,0.486872586872587,0.514285714285714,0.473684210526316,0.509876838237428,0.537837837837838,-0.0262852901903358,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","7","5",0.555555555555556,0.55625,0.5625,0.5,0.524615303219082,0.53828125,0.111803398874989,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","7","5",0.513888888888889,0.5125,0.5,0.457142857142857,0.40037381145459,0.459375,0.024854790640048,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","8","1",0.410958904109589,0.395161290322581,0.290322580645161,0.3,0.341625476939156,0.384024577572965,-0.210650405644873,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","8","1",0.452054794520548,0.451996927803379,0.451612903225806,0.378378378378378,0.493881037182307,0.604838709677419,-0.0949188370266347,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","8","2",0.410958904109589,0.408270676691729,0.342857142857143,0.375,0.428668028205745,0.362781954887218,-0.184712841106242,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","8","2",0.465753424657534,0.465413533834587,0.457142857142857,0.444444444444444,0.571836254626466,0.583082706766917,-0.0691209811914439,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","8","3",0.555555555555556,0.535011801730921,0.387096774193548,0.48,0.478030061174158,0.505507474429583,0.0728279856666282,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","8","3",0.486111111111111,0.474036191974823,0.387096774193548,0.4,0.427497429093439,0.441778127458694,-0.0521537916511348,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","8","4",0.527777777777778,0.504761904761905,0.366666666666667,0.423076923076923,0.471199187033807,0.531349206349206,0.00977530650648601,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","8","4",0.458333333333333,0.435714285714286,0.3,0.333333333333333,0.452042533487776,0.558333333333333,-0.130930734141595,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","8","5",0.541666666666667,0.526190476190476,0.433333333333333,0.448275862068966,0.425691453648633,0.526587301587302,0.0526532807034804,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","8","5",0.416666666666667,0.40952380952381,0.366666666666667,0.323529411764706,0.466065215370328,0.586507936507937,-0.178697434534589,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","9","1",0.506849315068493,0.499621212121212,0.424242424242424,0.451612903225806,0.41531985625316,0.475378787878788,-0.000762794481210436,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","9","1",0.493150684931507,0.492424242424242,0.484848484848485,0.444444444444444,0.537718477406772,0.513257575757576,-0.0150831106705556,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","9","2",0.506849315068493,0.5026395173454,0.441176470588235,0.46875,0.477522055275325,0.494720965309201,0.00530712553361704,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","9","2",0.424657534246575,0.418174962292609,0.323529411764706,0.366666666666667,0.5219455102843,0.579939668174962,-0.165917852012027,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","9","3",0.513888888888889,0.522029897718332,0.580645161290323,0.45,0.41912516207663,0.514948859166011,0.0439046244757207,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","9","3",0.541666666666667,0.538552321007081,0.516129032258065,0.470588235294118,0.416610869763288,0.454366640440598,0.0764754504275854,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","9","4",0.458333333333333,0.440625,0.28125,0.36,0.350425065342134,0.35859375,-0.123942333880154,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","9","4",0.430555555555556,0.421875,0.34375,0.354838709677419,0.351610415596036,0.36640625,-0.156802230270431,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","9","5",0.5,0.503703703703704,0.518518518518518,0.378378378378378,0.332343716795992,0.468724279835391,0.00717496003334175,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","9","5",0.5,0.496296296296296,0.481481481481482,0.371428571428571,0.4926776993286,0.561728395061728,-0.00717496003334175,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","10","1",0.479452054794521,0.475187969924812,0.371428571428571,0.448275862068966,0.431547611966813,0.423684210526316,-0.0506632187283437,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","10","1",0.397260273972603,0.396240601503759,0.371428571428571,0.371428571428571,0.432179883327978,0.403007518796992,-0.207518796992481,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","10","2",0.493150684931507,0.49615975422427,0.516129032258065,0.421052631578947,0.478700891565106,0.481950844854071,-0.00759921422108164,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","10","2",0.479452054794521,0.467357910906298,0.387096774193548,0.387096774193548,0.556312841453188,0.587941628264209,-0.065284178187404,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","10","3",0.472222222222222,0.488888888888889,0.555555555555556,0.365853658536585,0.368957693569313,0.439094650205761,-0.0217271543654801,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","10","3",0.513888888888889,0.522222222222222,0.555555555555556,0.394736842105263,0.358497279684214,0.517283950617284,0.0430997115920616,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","10","4",0.527777777777778,0.512820512820513,0.333333333333333,0.478260869565217,0.447447912501977,0.445998445998446,0.027400766285599,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","10","4",0.430555555555556,0.425407925407925,0.363636363636364,0.375,0.514144270557221,0.572649572649573,-0.149591518401353,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","2","10","5",0.527777777777778,0.514555468135326,0.419354838709677,0.448275862068966,0.382385657278075,0.473642800944139,0.0293897385113029,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","2","10","5",0.458333333333333,0.449645948072384,0.387096774193548,0.375,0.51652282340687,0.560975609756098,-0.100353427373076,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","1","1",0.597222222222222,0.597872340425532,0.6,0.441176470588235,0.457702472910325,0.618723404255319,0.186671340370159,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","1","1",0.583333333333333,0.568510638297872,0.52,0.419354838709677,0.427200156659887,0.583829787234043,0.131745007778957,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","1","2",0.5,0.492664092664093,0.228571428571429,0.470588235294118,0.483857728000333,0.487258687258687,-0.0172668418523942,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","1","2",0.472222222222222,0.466409266409266,0.257142857142857,0.428571428571429,0.484627035785331,0.468725868725869,-0.0738736628465117,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","1","3",0.555555555555556,0.543123543123543,0.393939393939394,0.52,0.469580747612247,0.514374514374514,0.0902640409231012,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","1","3",0.5,0.496503496503497,0.454545454545454,0.454545454545454,0.476912603691795,0.517482517482518,-0.00699300699300699,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","1","4",0.569444444444444,0.543273013375295,0.354838709677419,0.5,0.506701147201238,0.529110936270653,0.0930301170323837,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","1","4",0.527777777777778,0.502753737214792,0.32258064516129,0.434782608695652,0.4870603044631,0.478756884343037,0.00584875334679927,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","1","5",0.583333333333333,0.5875,0.625,0.526315789473684,0.589900090850582,0.58125,0.174185410627704,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","1","5",0.486111111111111,0.490625,0.53125,0.435897435897436,0.544637907929443,0.58046875,-0.0186989398001691,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","2","1",0.527777777777778,0.481154771451484,0.241379310344828,0.368421052631579,0.382523343463693,0.463512429831596,-0.0419420733978918,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","2","1",0.541666666666667,0.520850040096231,0.413793103448276,0.428571428571429,0.382863132092901,0.490777866880513,0.0419531681737113,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","2","2",0.583333333333333,0.563335955940205,0.419354838709677,0.52,0.416855495801255,0.468135326514555,0.131745007778957,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","2","2",0.458333333333333,0.449645948072384,0.387096774193548,0.375,0.433771460662019,0.416207710464201,-0.100353427373076,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","2","3",0.638888888888889,0.615625,0.40625,0.65,0.599686410363257,0.60625,0.256548840754168,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","2","3",0.597222222222222,0.58125,0.4375,0.56,0.443690065468131,0.41484375,0.169605298993895,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","2","4",0.625,0.592053501180173,0.354838709677419,0.611111111111111,0.478823366847472,0.592053501180173,0.210528041181661,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","2","4",0.555555555555556,0.546813532651456,0.483870967741935,0.483870967741935,0.36657127930982,0.430763178599528,0.0936270653029111,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","2","5",0.527777777777778,0.512820512820513,0.333333333333333,0.478260869565217,0.442185889001187,0.432789432789433,0.027400766285599,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","2","5",0.458333333333333,0.451048951048951,0.363636363636364,0.4,0.435116996482757,0.436674436674437,-0.0989454889836307,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","3","1",0.638888888888889,0.583612040133779,0.384615384615385,0.5,0.427749475790491,0.563545150501672,0.179327847738522,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","3","1",0.694444444444444,0.652173913043478,0.5,0.590909090909091,0.378905323473601,0.414297658862876,0.317350693162301,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","3","2",0.541666666666667,0.534965034965035,0.454545454545454,0.5,0.524781974021034,0.527583527583528,0.070675349274022,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","3","2",0.527777777777778,0.524475524475524,0.484848484848485,0.484848484848485,0.410313907099531,0.438228438228438,0.048951048951049,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","3","3",0.597222222222222,0.601393188854489,0.676470588235294,0.560975609756098,0.511464831814642,0.539086687306502,0.204454775632932,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","3","3",0.555555555555556,0.558823529411765,0.617647058823529,0.525,0.40938085951362,0.385061919504644,0.118197242925942,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","3","4",0.472222222222222,0.467181467181467,0.285714285714286,0.434782608695652,0.458132839570943,0.464478764478765,-0.0703593929025123,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","3","4",0.513888888888889,0.509266409266409,0.342857142857143,0.5,0.503164650523607,0.558687258687259,0.0196494372972965,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","3","5",0.5,0.493506493506494,0.464285714285714,0.382352941176471,0.399403853031881,0.47849025974026,-0.0126818721879741,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","3","5",0.472222222222222,0.477272727272727,0.5,0.368421052631579,0.47018060509214,0.541801948051948,-0.0443865526579094,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","4","1",0.583333333333333,0.571875,0.46875,0.535714285714286,0.557099105546157,0.578515625,0.146523567538317,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","4","1",0.5,0.50625,0.5625,0.45,0.434377337322077,0.443359375,0.0125,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","4","2",0.486111111111111,0.45625,0.1875,0.352941176470588,0.427977800230399,0.4390625,-0.102378139377798,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","4","2",0.486111111111111,0.4625,0.25,0.380952380952381,0.417058967398617,0.45234375,-0.0819920061690788,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","4","3",0.472222222222222,0.472222222222222,0.138888888888889,0.416666666666667,0.431759072828205,0.41358024691358,-0.074535599249993,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","4","3",0.444444444444444,0.444444444444444,0.277777777777778,0.416666666666667,0.453089024110087,0.405864197530864,-0.117851130197758,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","4","4",0.472222222222222,0.479550922213312,0.517241379310345,0.384615384615385,0.471787797022739,0.529270248596632,-0.0402575810448045,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","ECFP","CV","3","4","4",0.527777777777778,0.53728949478749,0.586206896551724,0.435897435897436,0.389840107610425,0.473135525260626,0.0734108830817024,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","ECFP","CV","3","4","5",0.638888888888889,0.622222222222222,0.555555555555556,0.517241379310345,0.526573765622353,0.621810699588477,0.241287644411457,NA,NA,"DILIrank 
 (-vLessConcern)"
